Starting run from scratch
0,train,152.29758721428948,0.05003921124868471,63.48828411102295,740,21069932032,24933040128,20
0,val,130.2208615297116,0.13997037894058795,34.78150796890259,1288,4461229568,24933040128,20
1,train,111.0730821764147,0.3034453232288835,63.76781606674194,740,21069950976,24933040128,20
1,val,126.53068671611526,0.16434175970692944,34.08947515487671,1288,4461248512,24933040128,20
2,train,93.50513891271643,0.408616008800609,63.683661460876465,740,21069950976,24933040128,20
2,val,124.747991005086,0.17611537938875121,35.834381341934204,1288,4461248512,24933040128,20
3,train,74.17851190309267,0.5358885919278309,64.0244619846344,740,21069950976,24933040128,20
3,val,88.52117564515298,0.4153714605848098,34.6837854385376,1288,4461248512,24933040128,20
4,train,58.37582201571078,0.635373798754475,63.000449895858765,740,21069950976,24933040128,20
4,val,90.51506870577795,0.4022030051883456,33.971280574798584,1288,4461248512,24933040128,20
5,train,43.21791375649942,0.7294206103935461,63.577937841415405,740,21069950976,24933040128,20
5,val,81.85780640122313,0.45937895558542496,35.256887674331665,1288,4461248512,24933040128,20
6,train,40.65871318610939,0.7434729599089434,63.64169144630432,740,21069950976,24933040128,20
6,val,98.15640650920986,0.35173661687984226,34.65095782279968,1288,4461248512,24933040128,20
7,train,36.19253630251498,0.7738393651075505,64.17214775085449,740,21069950976,24933040128,20
7,val,78.66028666348191,0.4804966386385523,34.54175782203674,1288,4461248512,24933040128,20
8,train,34.36060609044255,0.7847993554238681,63.0532808303833,740,21069950976,24933040128,20
8,val,73.49989418361498,0.5145778928269109,35.19365644454956,1288,4461248512,24933040128,20
9,train,26.493578588640368,0.8331508582197215,63.96022129058838,740,21069950976,24933040128,20
9,val,88.59402732375246,0.41489032265031334,34.07512187957764,1288,4461248512,24933040128,20
10,train,26.73570558187124,0.8296031559938707,63.49681639671326,740,21069950976,24933040128,20
10,val,87.88273769876231,0.41958795773402136,34.52263522148132,1288,4461248512,24933040128,20
